Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 3427379 facts in 22.58 s using 9119 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.358216385	0.619336162	0.621524476	71241	115028	114623	?a
?b  GENE_GENE  ?a  ?a  GENE_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.421491676	0.240291589	0.361768425	83825	348847	231709	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.18186115	0.590006688	0.594399159	36168	61301	60848	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.188910734	0.325394076	0.421949932	37570	115460	89039	?a
?b  GENE_BINDING_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.199128104	0.326892123	0.423614231	39602	121147	93486	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.036867008	0.128359097	0.163252583	7332	57121	44912	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.057945363	0.156304253	0.196551312	11524	73728	58631	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.021928126	0.264222963	0.312034917	4361	16505	13976	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.010795617	0.090092736	0.116066602	2147	23831	18498	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.025659076	0.11113773	0.285514463	5103	45916	17873	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.076967171	0.091541926	0.113724674	15307	167213	134597	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.083172011	0.121025213	0.124453573	16541	136674	132909	?a
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.084891667	0.104860749	0.118642043	16883	161004	142302	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.092801078	0.118281913	0.162147915	18456	156034	113822	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.084886638	0.088826919	0.139234138	16882	190055	121249	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.096200164	0.139982733	0.190041024	19132	136674	100673	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.090055663	0.108835683	0.146334289	17910	164560	122391	?a
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.085409575	0.108860889	0.123129784	16986	156034	137952	?a
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.02351202	0.283308088	0.339924397	4676	16505	13756	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.083815625	0.099687225	0.136834156	16669	167213	121819	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.077967789	0.081586909	0.115243404	15506	190055	134550	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.099393092	0.120120321	0.120120321	19767	164560	164560	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.092785993	0.114612059	0.156595015	18453	161004	117839	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.11166701	0.096115227	0.123410687	22208	231056	179952	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.10770979	0.080147117	0.102581662	21421	267271	208819	?a
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.040663325	0.141576653	0.165880374	8087	57121	48752	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.086178894	0.136546153	0.168832192	17139	125518	101515	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.129130065	0.078506599	0.101440975	25681	327119	253162	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.121919578	0.188845447	0.188845447	24247	128396	128396	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.085248671	0.135072261	0.16676667	16954	125518	101663	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.18641673	0.375185954	0.540689534	37074	98815	68568	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.107413125	0.179479424	0.185324635	21362	119022	115268	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.105597932	0.169580349	0.186255033	21001	123841	112754	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.105899626	0.164876544	0.181716997	21061	127738	115900	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.085731382	0.111153849	0.166632461	17050	153391	102321	?a
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.272268789	0.152680968	0.20118972	54148	354648	269139	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.138573088	0.084247629	0.115085712	27559	327119	239465	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.1407302	0.117590216	0.126349814	27988	238013	221512	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.137773599	0.083325984	0.114383041	27400	328829	239546	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.146603177	0.115532449	0.115532449	29156	252362	252362	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.128099277	0.097527735	0.260349708	25476	261218	97853	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.100589812	0.155807034	0.185664699	20005	128396	107748	?a
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.272218507	0.151799709	0.199270468	54138	356641	271681	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.12276935	0.096749907	0.119724422	24416	252362	203935	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.134816997	0.096512352	0.115350694	26812	277809	232439	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.136370722	0.098770513	0.118853752	27121	274586	228188	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.107805327	0.173125217	0.210177533	21440	123841	102009	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.131397799	0.094064627	0.116381192	26132	277809	224538	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.886130623	0.078941227	0.102052563	176231	2232433	1726865	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.886532882	0.078780819	0.10170746	176311	2237994	1733511	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.129044585	0.078046644	0.100552837	25664	328829	255229	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.086626407	0.112314282	0.167434447	17228	153391	102894	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.115010786	0.192174556	0.230055117	22873	119022	99424	?a
?b  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.262232435	0.147052852	0.177969485	52152	354648	293039	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.107604198	0.167530414	0.204608471	21400	127738	104590	?a
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.261694414	0.145931062	0.177020799	52045	356641	294005	?a
?h  IS_A  ?b  ?a  PART_OF  ?h   => ?a  IS_A  ?b	0.015510137	0.106466484	0.128641325	1709	16052	13285	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.012439806	0.558234356	0.591694852	3149	5641	5322	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.14528578	0.12139673	0.149213497	28894	238013	193642	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.010314491	0.612910798	0.627342624	2611	4260	4162	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.011748486	0.628752643	0.629551228	2974	4730	4724	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.012716334	0.57104843	0.584953662	3219	5637	5503	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.132690055	0.096104681	0.117712919	26389	274586	224181	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.012443756	0.557522124	0.591438228	3150	5650	5326	?a
?b  GENE_BINDING_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.223908604	0.467861359	0.540824213	56680	121147	104803	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.889786149	0.103068261	0.106275081	176958	1716901	1665094	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.01228574	0.551320688	0.59532925	3110	5641	5224	?a
?b  GENE_BINDING_GENE  ?a  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.213704723	0.467336466	0.540867235	54097	115756	100019	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.0118828	0.635940803	0.637153146	3008	4730	4721	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.28152517	0.579263089	0.584292601	71265	123027	121968	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.28143036	0.650513628	0.651322466	71241	109515	109379	?a
?a  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.012337095	0.552743363	0.597017779	3123	5650	5231	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.222466708	0.643923802	0.644919321	56315	87456	87321	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.155357333	0.644483047	0.645858994	39327	61021	60891	?a
?a  GENE_CATALYSIS_GENE  ?b  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.281497517	0.578355302	0.599391003	71258	123208	118884	?a
?a  GENE_BINDING_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.155890637	0.643741538	0.645848677	39462	61301	61101	?a
?a  GENE_BINDING_GENE  ?b  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.213183271	0.467391304	0.540547309	53965	115460	99834	?a
?a  GENE_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.397394317	0.642051583	0.643209269	100596	156679	156397	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.941360741	0.095853786	0.125196356	187215	1953131	1495371	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.293739803	0.646425218	0.646487041	74357	115028	115017	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.222466708	0.643217745	0.64421845	56315	87552	87416	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.156234322	0.645160764	0.646658709	39549	61301	61159	?a
?b  GENE_BINDING_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.155274375	0.644138903	0.646267675	39306	61021	60820	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.213147717	0.467313355	0.540652117	53956	115460	99798	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.213985202	0.467949825	0.541501305	54168	115756	100033	?a
?a  GENE_CATALYSIS_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.293739803	0.645656232	0.645785204	74357	115165	115142	?a
?b  GENE_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.397394317	0.641384323	0.642568331	100596	156842	156553	?a
?b  GENE_GENE  ?a  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.421622113	0.30594788	0.404948361	106729	348847	263562	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.018140231	0.278218722	0.316209888	4592	16505	14522	?a
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.0797467	0.125381978	0.125786673	20187	161004	160486	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.071194087	0.107778701	0.123696764	18022	167213	145695	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.072932263	0.135080557	0.137617961	18462	136674	134154	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.022446166	0.123747713	0.304844681	5682	45916	18639	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.071431111	0.109880895	0.116305397	18082	164560	155470	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.03041017	0.134766548	0.161332914	7698	57121	47715	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.071940712	0.095819631	0.124397175	18211	190055	146394	?a
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.07994422	0.129696092	0.129696092	20237	156034	156034	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.052394139	0.179890951	0.2137332	13263	73728	62054	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.94178814	0.095436135	0.124665291	187300	1962569	1502423	?a
?g  GENE_CATALYSIS_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.967477386	0.112067615	0.112067615	192409	1716901	1716901	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.950411561	0.097483727	0.115911411	189015	1938939	1630685	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.103054053	0.093554437	0.117694564	26087	278843	221650	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.081066134	0.088813967	0.112345956	20521	231056	182659	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.083993379	0.079552215	0.10188757	21262	267271	208681	?a
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.030773607	0.136377164	0.157986534	7790	57121	49308	?a
?g  GENE_CATALYSIS_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.949943935	0.099174985	0.118223586	188922	1904936	1598006	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.079474123	0.128933438	0.17526833	20118	156034	114784	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.071367905	0.109783666	0.146715826	18066	164560	123136	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.101627959	0.094036714	0.118215238	25726	273574	217620	?a
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.018136281	0.278158134	0.33447472	4591	16505	13726	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.079774353	0.125425455	0.169918802	20194	161004	118845	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.071115079	0.107659093	0.147091988	18002	167213	122386	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.923007688	0.116308982	0.121573713	183565	1578253	1509907	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.072434512	0.134158655	0.179866983	18336	136674	101942	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.072157984	0.096109021	0.14989578	18266	190055	121858	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.07637701	0.154033684	0.182927752	19334	125518	105692	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.120021016	0.092877516	0.113077914	30382	327119	268682	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.119866951	0.092758293	0.113338563	30343	327119	267720	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.119622026	0.115922333	0.283066137	30281	261218	106975	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.099870032	0.100177523	0.107962795	25281	252362	234164	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.128711893	0.117282018	0.117282018	32582	277809	277809	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.128988421	0.117533989	0.137014238	32652	277809	238311	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.129454568	0.119343302	0.119612509	32770	274586	273968	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.119602274	0.092072171	0.112889273	30276	328829	268192	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.11312362	0.120312756	0.125408928	28636	238013	228341	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.095670758	0.195557206	0.231015043	24218	123841	104833	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.77750959	0.100770506	0.10229764	196818	1953131	1923974	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.149585801	0.383200931	0.545313153	37866	98815	69439	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.076779951	0.154846317	0.17727592	19436	125518	109637	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.095816923	0.18988085	0.190208441	24255	127738	127518	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.083934123	0.165480233	0.171494758	21247	128396	123893	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.09608555	0.196405068	0.196405068	24323	123841	123841	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.091716409	0.195064778	0.198541107	23217	119022	116938	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.076744397	0.126650195	0.176349376	19427	153391	110162	?a
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.215300685	0.153676321	0.192018518	54501	354648	283832	?a
?b  GENE_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.215371792	0.153727076	0.17875375	54519	354648	304995	?a
?g  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_REACTION_GENE  ?b	0.099771272	0.100078459	0.117996085	25256	252362	214041	?a
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.215186123	0.152736225	0.190648854	54472	356641	285719	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.131421867	0.121156942	0.139890251	33268	274586	237815	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_REACTION_GENE  ?b	0.888452589	0.092796475	0.110041369	224902	2423605	2043795	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.113514709	0.1207287	0.140668217	28735	238013	204275	?a
