Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 4192002 facts in 26.74 s using 3990 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.082644344	0.248508457	0.249977218	19202	77269	76815	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.170913943	0.116886099	0.120666185	39711	339741	329098	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.079420689	0.134144125	0.136878491	18453	137561	134813	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_BINDING_GENE  ?b	0.093494588	0.16334188	0.168905995	21723	132991	128610	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_BINDING_GENE  ?b	0.135169683	0.096838249	0.100968989	31406	324314	311046	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_BINDING_GENE  ?b	0.186378015	0.106333242	0.106333242	43304	407248	407248	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.186378015	0.106333242	0.106333242	43304	407248	407248	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.079420689	0.134144125	0.135585126	18453	137561	136099	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_BINDING_GENE  ?b	0.135169683	0.096838249	0.100118589	31406	324314	313688	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.101547268	0.173628282	0.173628282	23594	135888	135888	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.160235856	0.123955798	0.12520346	37230	300349	297356	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.093722697	0.162633686	0.168171322	21776	133896	129487	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_BINDING_GENE  ?b	0.17347479	0.114783183	0.118346913	40306	351149	340575	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.090051432	0.169848846	0.171054138	20923	123186	122318	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.101547268	0.173628282	0.176714227	23594	135888	133515	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_BINDING_GENE  ?b	0.186378015	0.106333242	0.110700673	43304	407248	391181	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_BINDING_GENE  ?b	0.17347479	0.114783183	0.117931043	40306	351149	341776	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_BINDING_GENE  ?b	0.093494588	0.16334188	0.165553981	21723	132991	131214	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.101547268	0.173628282	0.176714227	23594	135888	133515	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.093722697	0.162633686	0.164828594	21776	133896	132113	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_BINDING_GENE  ?b	0.090051432	0.169848846	0.171254348	20923	123186	122175	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.186378015	0.106333242	0.110700673	43304	407248	391181	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.160235856	0.123955798	0.12749607	37230	300349	292009	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_BINDING_GENE  ?b	0.170913943	0.116886099	0.1202136	39711	339741	330337	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.016254346	0.988932612	0.989662811	4021	4066	4063	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.02980435	0.989133351	0.990196078	7373	7454	7446	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.016254346	0.883542079	0.894350534	4021	4551	4496	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.349114722	0.91288079	0.919215786	86364	94606	93954	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.025317326	0.697594119	0.758140661	6263	8978	8261	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.687779934	0.954851056	0.958249792	170143	178188	177556	?a
?b  GENE_INHIBITION_GENE  ?a  ?a  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.012741531	0.780584448	0.802852776	3152	4038	3926	?a
?b  GENE_INHIBITION_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.013246827	0.760501276	0.772512966	3277	4309	4242	?a
?b  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.013254911	0.760435993	0.772438163	3279	4312	4245	?a
?b  GENE_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.014119977	0.446332737	0.484802221	3493	7826	7205	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.026053036	0.781212121	0.798043586	6445	8250	8076	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.02392271	0.709082195	0.723737312	5918	8346	8177	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.023890371	0.658275785	0.712907117	5910	8978	8290	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.023890371	0.658275785	0.712907117	5910	8978	8290	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.349114722	0.91288079	0.919215786	86364	94606	93954	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.687779934	0.954979682	0.95836314	170143	178164	177535	?a
?a  GENE_INHIBITION_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.013550004	0.777906707	0.795443759	3352	4309	4214	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.025022233	0.741672658	0.750940192	6190	8346	8243	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.02392271	0.707556193	0.723471883	5918	8364	8180	?a
?b  GENE_REACTION_GENE  ?a  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.718845501	0.568458403	0.6700806	177828	312825	265383	?a
?a  GENE_ACTIVATION_GENE  ?b  ?a  GENE_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.030544102	0.353414406	0.505080214	7556	21380	14960	?a
?a  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.025317326	0.697594119	0.758140661	6263	8978	8261	?a
?a  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.025026275	0.740196078	0.750424242	6191	8364	8250	?a
?a  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.013562131	0.778061224	0.795400664	3355	4312	4218	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.037606112	0.130022782	0.168316115	9303	71549	55271	?a
?b  GENE_ACTIVATION_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.011540949	0.102267436	0.130347441	2855	27917	21903	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.060364621	0.167419698	0.209101729	14933	89195	71415	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.022556391	0.329358989	0.358842444	5580	16942	15550	?a
?b  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.089239227	0.134807035	0.153045166	22076	163760	144245	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.01306492	0.115771752	0.146788991	3232	27917	22018	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.02667556	0.25891631	0.329587454	6599	25487	20022	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.087064435	0.125692276	0.153701232	21538	171355	140129	?a
?h  DRUG_BINDACT_GENE  ?a  ?b  GENE_DRUG  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.018259358	0.060929386	0.113060673	4517	74135	39952	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.087064435	0.125692276	0.153701232	21538	171355	140129	?a
?b  GENE_CATALYSIS_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.095124909	0.138841688	0.169885285	23532	169488	138517	?a
?a  GENE_INHIBITION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.096374	0.149143275	0.184066273	23841	159853	129524	?a
?b  GENE_BINDING_GENE  ?h  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.092533754	0.133588165	0.163759801	22891	171355	139784	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.087355485	0.153304815	0.158039462	21610	140961	136738	?a
?h  GENE_INHIBITION_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.024221845	0.353677252	0.411877921	5992	16942	14548	?a
?h  GENE_CATALYSIS_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.100869108	0.177020594	0.217892071	24953	140961	114520	?a
?h  GENE_BINDING_GENE  ?b  ?a  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.092533754	0.133588165	0.163759801	22891	171355	139784	?a
?a  GENE_CATALYSIS_GENE  ?h  ?b  GENE_INHIBITION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.105194438	0.153538894	0.153538894	26023	169488	169488	?a
?a  GENE_INHIBITION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.096301237	0.145475085	0.178886269	23823	163760	133174	?a
?b  GENE_INHIBITION_GENE  ?h  ?a  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.089675802	0.138777502	0.157976443	22184	159853	140426	?a
?h  GENE_ACTIVATION_GENE  ?b  ?a  GENE_ACTIVATION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.042533754	0.147060057	0.173963362	10522	71549	60484	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.117353869	0.085982875	0.109844415	29031	337637	264292	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.120911149	0.102563135	0.130942218	29911	291635	228429	?a
?a  GENE_ACTIVATION_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.116521142	0.083256071	0.106998222	28825	346221	269397	?a
?g  DRUG_BINDACT_GENE  ?a  ?g  DRUG_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.016767726	0.164577051	0.239201891	4148	25204	17341	?a
?b  GENE_BINDING_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.094211335	0.17150889	0.193455741	23306	135888	120472	?a
?a  GENE_ACTIVATION_GENE  ?h  ?h  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.116100736	0.082664633	0.10650938	28721	347440	269657	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.150238499	0.091261344	0.117669407	37166	407248	315851	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.201548225	0.645265242	0.671239516	49859	77269	74279	?a
?a  GENE_BINDING_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.09510874	0.173142588	0.211533275	23528	135888	111226	?a
?g  GENE_INHIBITION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.114253375	0.21252566	0.237812369	28264	132991	118850	?a
?g  GENE_BINDING_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.09510874	0.173142588	0.211533275	23528	135888	111226	?a
?g  GENE_INHIBITION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.115656076	0.213680767	0.239058505	28611	133896	119682	?a
?a  GENE_CATALYSIS_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.132577411	0.238417866	0.238417866	32797	137561	137561	?a
?g  GENE_CATALYSIS_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.116363489	0.233679152	0.241070606	28786	123186	119409	?a
?g  DRUG_BINDACT_GENE  ?b  ?g  DRUG_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.016840488	0.165291224	0.183016298	4166	25204	22763	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.144534724	0.124077788	0.305640088	35755	288166	116984	?a
?a  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.303205595	0.17937135	0.237871282	75007	418166	315326	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.160793112	0.097672671	0.132928969	39777	407248	299235	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_BINDING_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.160793112	0.097672671	0.132928969	39777	407248	299235	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.163028539	0.134277124	0.143924173	40330	300349	280217	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_REACTION_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.158355566	0.11155948	0.133259856	39174	351149	293967	?a
?h  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.115458	0.214766413	0.236536343	28562	132991	120751	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.153929178	0.108441146	0.13431746	38079	351149	283500	?a
?g  GENE_ACTIVATION_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?g   => ?a  GENE_CATALYSIS_GENE  ?b	0.170482658	0.13004064	0.13004064	42174	324314	324314	?a
?g  GENE_GENE  ?a  ?g  GENE_INHIBITION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.303124747	0.17939817	0.237552469	74987	417992	315665	?a
?g  GENE_ACTIVATION_GENE  ?b  ?g  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.156855849	0.114213474	0.137080136	38803	339741	283068	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.107947288	0.194124788	0.212752057	26704	137561	125517	?a
?h  GENE_ACTIVATION_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.144154742	0.10995825	0.136036438	35661	324314	262143	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.904955938	0.078625463	0.105208198	223868	2847271	2127857	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.904955938	0.078625463	0.105208198	223868	2847271	2127857	?a
?b  GENE_GENE  ?g  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.289906217	0.171503661	0.193137566	71717	418166	371326	?a
?g  GENE_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.289833455	0.171531991	0.193111974	71699	417992	371282	?a
?g  GENE_CATALYSIS_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.123748888	0.248510383	0.26719676	30613	123186	114571	?a
?g  GENE_INHIBITION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.115498423	0.213389496	0.235019289	28572	133896	121573	?a
?g  GENE_BINDING_GENE  ?b  ?g  GENE_INHIBITION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.094211335	0.17150889	0.193455741	23306	135888	120472	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_REACTION_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.152651791	0.111152319	0.136064741	37763	339741	277537	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.167624707	0.13806272	0.169866661	41467	300349	244115	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.018778121	0.793936142	0.795323209	5918	7454	7441	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.010404437	0.806443679	0.807237814	3279	4066	4062	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.89487024	0.111417622	0.115082059	221373	1986876	1923610	?a
?b  GENE_CATALYSIS_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.53987257	0.809460829	0.810413154	170143	210193	209946	?a
?a  GENE_BINDING_GENE  ?h  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.900452745	0.085553491	0.111924479	222754	2603681	1990217	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.01063607	0.736541419	0.742249779	3352	4551	4516	?a
?g  GENE_ACTIVATION_GENE  ?a  ?g  GENE_BINDING_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.150238499	0.091261344	0.117669407	37166	407248	315851	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_ACTIVATION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.020269456	0.77430303	0.790594059	6388	8250	8080	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.019895035	0.698373803	0.741310002	6270	8978	8458	?a
?b  GENE_ACTIVATION_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.018778121	0.793936142	0.794682422	5918	7454	7447	?a
?h  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.900452745	0.085553491	0.111924479	222754	2603681	1990217	?a
?b  GENE_CATALYSIS_GENE  ?h  ?h  GENE_REACTION_GENE  ?a   => ?a  GENE_CATALYSIS_GENE  ?b	0.901257175	0.086339825	0.104037506	222953	2582273	2143006	?a
?a  GENE_CATALYSIS_GENE  ?b  ?b  GENE_INHIBITION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.010398091	0.805951795	0.806150062	3277	4066	4065	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.026409311	0.995098039	0.997841985	8323	8364	8341	?a
?b  GENE_INHIBITION_GENE  ?a  ?a  GENE_INHIBITION_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.010223573	0.797919762	0.807923771	3222	4038	3988	?a
?b  GENE_INHIBITION_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.013669508	0.999072356	0.999072356	4308	4312	4312	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.019872824	0.697594119	0.752402691	6263	8978	8324	?a
?b  GENE_ACTIVATION_GENE  ?a  ?b  GENE_BINDING_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.019895035	0.698373803	0.741310002	6270	8978	8458	?a
?a  GENE_BINDING_GENE  ?h  ?h  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_CATALYSIS_GENE  ?b	0.961476271	0.103670733	0.136639255	237850	2294283	1740715	?a
?h  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?h   => ?a  GENE_CATALYSIS_GENE  ?b	0.902692214	0.099248529	0.102523654	223308	2249988	2178112	?a
?b  GENE_CATALYSIS_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.564257474	0.998114097	0.998125302	177828	178164	178162	?a
?a  GENE_INHIBITION_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.013669508	0.999767928	1	4308	4309	4308	?a
?a  GENE_ACTIVATION_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.026409311	0.997244189	0.997244189	8323	8346	8346	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.240631564	0.801598207	0.803364478	75836	94606	94398	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_CATALYSIS_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.240631564	0.801598207	0.803364478	75836	94606	94398	?a
?b  GENE_BINDING_GENE  ?a  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.24064743	0.801651058	0.804064799	75841	94606	94322	?a
?b  GENE_BINDING_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.428507968	0.9946528	0.995833671	135046	135772	135611	?a
?a  GENE_ACTIVATION_GENE  ?b  ?a  GENE_BINDING_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.019872824	0.697594119	0.752402691	6263	8978	8324	?a
?a  GENE_BINDING_GENE  ?b  ?a  GENE_CATALYSIS_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.24064743	0.801651058	0.804064799	75841	94606	94322	?a
?a  GENE_BINDING_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.428507968	0.9946528	0.995833671	135046	135772	135611	?a
?a  GENE_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.852075493	0.992735675	0.99427211	268535	270500	270082	?a
?b  GENE_GENE  ?a  ?a  GENE_GENE  ?b   => ?a  GENE_REACTION_GENE  ?b	0.813294453	0.38237352	0.503918292	256313	670321	508640	?a
?a  GENE_CATALYSIS_GENE  ?b  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.564257474	0.997979662	0.998002065	177828	178188	178184	?a
?b  GENE_GENE  ?a  ?b  GENE_REACTION_GENE  ?a   => ?a  GENE_REACTION_GENE  ?b	0.852075493	0.99266595	0.994235298	268535	270519	270092	?a
