Assuming rdf:type as type relation
Loading files... 
  Starting train.txt
  Finished train.txt, still running: 0
Loaded 4234072 facts in 33.33 s using 6539 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?a  GNBR::H::Gene:Gene  ?h  ?h  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.011348666	0.088390501	0.121401248	603	6822	4967	?a
?a  GNBR::V+::Gene:Gene  ?h  ?h  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.042835096	0.090135044	0.114366112	2276	25251	19901	?a
?a  GNBR::I::Gene:Gene  ?h  ?h  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.016411337	0.073605132	0.101809691	872	11847	8565	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AuG::Anatomy:Gene  ?b	0.26192471	0.128586766	0.151377126	18445	143444	121848	?b
?g  Hetionet::GpCC::Gene:Cellular Component  ?b  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.099409041	0.166467066	0.209802987	5282	31730	25176	?a
?g  Hetionet::GpCC::Gene:Cellular Component  ?b  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?a   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.050513795	0.133885369	0.149020043	2684	20047	18011	?a
?g  GNBR::Rg::Gene:Gene  ?a  ?g  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.062163586	0.095012081	0.119851954	3303	34764	27559	?a
?g  GNBR::I::Gene:Gene  ?a  ?g  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.016129032	0.076750851	0.106393544	857	11166	8055	?a
?g  GNBR::H::Gene:Gene  ?a  ?g  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.011499228	0.088537893	0.116647575	611	6901	5238	?a
?g  Hetionet::GpCC::Gene:Cellular Component  ?b  ?g  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?a   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.013945873	0.12485257	0.142445213	741	5935	5202	?a
?g  GNBR::B::Gene:Gene  ?a  ?g  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.035608085	0.078130162	0.109074138	1892	24216	17346	?a
?g  GNBR::V+::Gene:Gene  ?a  ?g  Hetionet::GpCC::Gene:Cellular Component  ?b   => ?a  Hetionet::GpCC::Gene:Cellular Component  ?b	0.043249144	0.09576197	0.118937943	2298	23997	19321	?a
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  DRUGBANK::target::Compound:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.042016807	0.02283105	0.491803279	30	1314	61	?b
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  bioarx::DrugHumGen:Compound:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.030812325	0.018062397	0.392857143	22	1218	56	?b
?b  DRUGBANK::target::Compound:Gene  ?a  ?b  Hetionet::CbG::Compound:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.049019608	0.015297203	0.269230769	35	2288	130	?b
?a  DGIDB::OTHER::Gene:Compound  ?b  ?b  Hetionet::CbG::Compound:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.040616246	0.023558083	0.381578947	29	1231	76	?b
?a  DGIDB::BLOCKER::Gene:Compound  ?h  ?b  Hetionet::CrC::Compound:Compound  ?h   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.06022409	0.093275488	0.304964539	43	461	141	?b
?b  DRUGBANK::target::Compound:Gene  ?a  ?b  bioarx::DrugHumGen:Compound:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.040616246	0.006228522	0.271028037	29	4656	107	?b
?h  DGIDB::BLOCKER::Gene:Compound  ?b  ?a  GNBR::V+::Gene:Gene  ?h   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.243697479	0.189749182	0.189749182	174	917	917	?b
?h  DGIDB::BLOCKER::Gene:Compound  ?b  ?a  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.18907563	0.105386417	0.105386417	135	1281	1281	?b
?a  DGIDB::BLOCKER::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?b   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.06022409	0.080373832	0.352459016	43	535	122	?b
?h  DGIDB::BLOCKER::Gene:Compound  ?b  ?a  STRING::REACTION::Gene:Gene  ?h   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.023809524	0.177083333	0.177083333	17	96	96	?b
?g  DGIDB::BLOCKER::Gene:Compound  ?b  ?g  GNBR::V+::Gene:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.243697479	0.190371991	0.190371991	174	914	914	?b
?g  DGIDB::BLOCKER::Gene:Compound  ?b  ?g  bioarx::HumGenHumGen:Gene:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.18487395	0.118598383	0.118598383	132	1113	1113	?b
?g  DGIDB::BLOCKER::Gene:Compound  ?b  ?g  STRING::REACTION::Gene:Gene  ?a   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.023809524	0.188888889	0.188888889	17	90	90	?b
?b  GNBR::Rg::Gene:Gene  ?a  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.049751244	0.909090909	1	10	11	10	?a
?b  GNBR::W::Gene:Gene  ?a  ?b  STRING::OTHER::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.029850746	0.857142857	1	6	7	6	?a
?b  GNBR::E+::Gene:Gene  ?a  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.059701493	0.8	1	12	15	12	?a
?b  GNBR::V+::Gene:Gene  ?a  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.8	1	4	5	4	?a
?b  GNBR::W::Gene:Gene  ?a  ?b  STRING::BINDING::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.6	1	3	5	3	?a
?b  GNBR::W::Gene:Gene  ?a  ?b  STRING::ACTIVATION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	1	1	4	4	4	?a
?b  GNBR::I::Gene:Gene  ?a  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.571428571	1	4	7	4	?a
?b  GNBR::W::Gene:Gene  ?a  ?a  STRING::OTHER::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.029850746	0.75	1	6	8	6	?a
?a  GNBR::I::Gene:Gene  ?b  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.571428571	1	4	7	4	?a
?b  GNBR::W::Gene:Gene  ?a  ?a  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.8	1	4	5	4	?a
?a  GNBR::V+::Gene:Gene  ?b  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.666666667	1	4	6	4	?a
?b  GNBR::W::Gene:Gene  ?a  ?a  STRING::BINDING::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.6	1	3	5	3	?a
?a  GNBR::E+::Gene:Gene  ?b  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.059701493	0.75	1	12	16	12	?a
?a  GNBR::Rg::Gene:Gene  ?b  ?b  GNBR::W::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.049751244	0.909090909	1	10	11	10	?a
?b  GNBR::I::Gene:Gene  ?a  ?b  STRING::OTHER::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.016483516	0.176470588	3	182	17	?a
?b  GNBR::W::Gene:Gene  ?h  ?h  INTACT::DIRECT INTERACTION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.034825871	0.028455285	0.4375	7	246	16	?a
?b  GNBR::W::Gene:Gene  ?a  ?a  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.8	1	4	5	4	?a
?b  GNBR::I::Gene:Gene  ?a  ?a  STRING::OTHER::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.016304348	0.176470588	3	184	17	?a
?a  GNBR::I::Gene:Gene  ?b  ?a  STRING::OTHER::Gene:Gene  ?b   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.016483516	0.166666667	3	182	18	?a
?b  GNBR::W::Gene:Gene  ?h  ?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.034825871	0.033653846	0.4375	7	208	16	?a
?a  GNBR::I::Gene:Gene  ?b  ?b  STRING::OTHER::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.014925373	0.016304348	0.176470588	3	184	17	?a
?b  GNBR::W::Gene:Gene  ?h  ?h  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.039800995	0.007142857	0.19047619	8	1120	42	?a
?b  GNBR::W::Gene:Gene  ?h  ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.039800995	0.006374502	0.186046512	8	1255	43	?a
?b  GNBR::W::Gene:Gene  ?h  ?a  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.054726368	0.006428989	0.105769231	11	1711	104	?a
?b  GNBR::W::Gene:Gene  ?h  ?h  bioarx::HumGenHumGen:Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.054726368	0.006391633	0.11	11	1721	100	?a
?h  GNBR::W::Gene:Gene  ?b  ?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.049751244	0.045248869	0.434782609	10	221	23	?a
?h  GNBR::W::Gene:Gene  ?b  ?a  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.06779661	0.571428571	4	59	7	?a
?g  GNBR::W::Gene:Gene  ?b  ?g  INTACT::PHOSPHORYLATION REACTION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.019900498	0.083333333	0.571428571	4	48	7	?a
?g  GNBR::W::Gene:Gene  ?b  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.049751244	0.038167939	0.454545455	10	262	22	?a
?h  GNBR::W::Gene:Gene  ?b  ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.054726368	0.0082769	0.203703704	11	1329	54	?a
?g  GNBR::W::Gene:Gene  ?b  ?g  INTACT::ASSOCIATION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.029850746	0.005286344	0.206896552	6	1135	29	?a
?h  GNBR::W::Gene:Gene  ?b  ?a  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  GNBR::W::Gene:Gene  ?b	0.089552239	0.009917355	0.171428571	18	1815	105	?a
?g  GNBR::W::Gene:Gene  ?b  ?g  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.054726368	0.009174312	0.215686275	11	1199	51	?a
?g  GNBR::W::Gene:Gene  ?b  ?a  INTACT::ASSOCIATION::Gene:Gene  ?g   => ?a  GNBR::W::Gene:Gene  ?b	0.029850746	0.008941878	0.206896552	6	671	29	?a
?g  GNBR::W::Gene:Gene  ?b  ?g  bioarx::HumGenHumGen:Gene:Gene  ?a   => ?a  GNBR::W::Gene:Gene  ?b	0.089552239	0.009793254	0.173076923	18	1838	104	?a
?b  DGIDB::ANTAGONIST::Gene:Compound  ?a  ?b  DGIDB::OTHER::Gene:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.013584366	0.436781609	0.481012658	114	261	237	?b
?b  DGIDB::AGONIST::Gene:Compound  ?a  ?b  DGIDB::OTHER::Gene:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.011081983	0.369047619	0.428571429	93	252	217	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?a  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.018469971	0.441595442	0.475460123	155	351	326	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.019065777	0.536912752	0.565371025	160	298	283	?b
?b  DGIDB::AGONIST::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.016325071	0.404129794	0.46440678	137	339	295	?b
?b  DGIDB::AGONIST::Gene:Compound  ?a  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.014775977	0.4	0.421768707	124	310	294	?b
?b  DGIDB::INHIBITOR::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.022521449	0.392116183	0.463235294	189	482	408	?b
?b  DGIDB::INHIBITOR::Gene:Compound  ?a  ?b  DGIDB::OTHER::Gene:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.018112488	0.232415902	0.298624754	152	654	509	?b
?a  DRUGBANK::enzyme::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.092469018	0.542278127	0.552706553	776	1431	1404	?b
?a  GNBR::N::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.015610105	0.369014085	0.414556962	131	355	316	?b
?a  DRUGBANK::target::Compound:Gene  ?b  ?a  GNBR::N::Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.010247855	0.356846473	0.42364532	86	241	203	?b
?a  GNBR::E::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.010128694	0.488505747	0.548387097	85	174	155	?b
?b  DGIDB::OTHER::Gene:Compound  ?a  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.081387035	0.560755337	0.587274291	683	1218	1163	?b
?b  DGIDB::OTHER::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.085915157	0.54870624	0.594394064	721	1314	1213	?b
?a  DRUGBANK::target::Compound:Gene  ?b  ?a  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.153717827	0.277061856	0.377855888	1290	4656	3414	?b
?b  DGIDB::INHIBITOR::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.023236416	0.135793872	0.173487544	195	1436	1124	?b
?b  DGIDB::INHIBITOR::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.021687321	0.115409004	0.163375224	182	1577	1114	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?b  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.12392755	0.035550694	0.197944423	1040	29254	5254	?b
?a  DRUGBANK::enzyme::Compound:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.016682555	0.044600191	0.14507772	140	3139	965	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.060057197	0.026888604	0.132771338	504	18744	3796	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?b  INTACT::COLOCALIZATION::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.011677788	0.050672182	0.132075472	98	1934	742	?b
?b  GNBR::I::Gene:Gene  ?h  ?a  Hetionet::CbG::Compound:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.025023832	0.053901437	0.124333925	210	3896	1689	?b
?b  DGIDB::AGONIST::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.023832221	0.160901046	0.227272727	200	1243	880	?b
?b  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.02156816	0.305227656	0.305227656	181	593	593	?b
?b  GNBR::V+::Gene:Gene  ?h  ?a  Hetionet::CbG::Compound:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.238322212	0.080398778	0.100964208	2000	24876	19809	?b
?b  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.026572927	0.295364238	0.295364238	223	755	755	?b
?b  DGIDB::AGONIST::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.028122021	0.173529412	0.23046875	236	1360	1024	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.037059104	0.185229303	0.209286676	311	1679	1486	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.041110582	0.209471767	0.239749826	345	1647	1439	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?b  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.069947569	0.156075512	0.507785467	587	3761	1156	?b
?h  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?a  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.019542421	0.11815562	0.220134228	164	1388	745	?b
?b  DGIDB::OTHER::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.133460439	0.113567228	0.172812838	1120	9862	6481	?b
?b  DGIDB::OTHER::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.1292898	0.100509495	0.16296185	1085	10795	6658	?b
?h  DRUGBANK::enzyme::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.073999047	0.135975476	0.141554593	621	4567	4387	?b
?h  GNBR::N::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.023355577	0.038727524	0.105660377	196	5061	1855	?b
?h  DRUGBANK::target::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.158245949	0.139951523	0.166166166	1328	9489	7992	?b
?h  Hetionet::CbG::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.299213537	0.147549653	0.147549653	2511	17018	17018	?b
?a  Hetionet::CrC::Compound:Compound  ?h  ?h  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.250476644	0.139788522	0.145055552	2102	15037	14491	?b
?h  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.238083889	0.087820316	0.110521075	1998	22751	18078	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?h  INTACT::DIRECT INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.070424214	0.145674143	0.469420175	591	4057	1259	?b
?h  GNBR::I::Gene:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?h   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.025142993	0.056583534	0.114923747	211	3729	1836	?b
?g  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?a  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.010605338	0.085330777	0.221945137	89	1043	401	?b
?a  Hetionet::CbG::Compound:Gene  ?h  ?h  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.129170639	0.033593653	0.205809759	1084	32268	5267	?b
?g  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?a  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.010247855	0.073191489	0.10617284	86	1175	810	?b
?g  DRUGBANK::target::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.152764538	0.134044333	0.159591684	1282	9564	8033	?b
?g  DGIDB::POSITIVE ALLOSTERIC MODULATOR::Gene:Compound  ?a  ?g  STRING::BINDING::Gene:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.019542421	0.116975749	0.217218543	164	1402	755	?b
?g  DRUGBANK::enzyme::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.070662536	0.122242837	0.127335194	593	4851	4657	?b
?g  Hetionet::CbG::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.297664442	0.14796825	0.14796825	2498	16882	16882	?b
?g  Hetionet::CrC::Compound:Compound  ?a  ?g  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  Hetionet::CbG::Compound:Gene  ?b	0.247616778	0.13682755	0.142524005	2078	15187	14580	?b
?a  DGIDB::BLOCKER::Gene:Compound  ?h  ?h  DRUGBANK::ddi-interactor-in::Compound:Compound  ?b   => ?a  DGIDB::BLOCKER::Gene:Compound  ?b	0.236694678	0.002528237	0.106423174	169	66845	1588	?b
?h  GNBR::U::Gene:Disease  ?b  ?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  GNBR::U::Gene:Disease  ?b	0.058823529	0.094300518	0.296416938	273	2895	921	?a
?g  GNBR::U::Gene:Disease  ?b  ?g  INTACT::DIRECT INTERACTION::Gene:Gene  ?a   => ?a  GNBR::U::Gene:Disease  ?b	0.059254471	0.088566828	0.302197802	275	3105	910	?a
?h  GNBR::U::Gene:Disease  ?b  ?a  INTACT::PHYSICAL ASSOCIATION::Gene:Gene  ?h   => ?a  GNBR::U::Gene:Disease  ?b	0.095022624	0.017873065	0.101100413	441	24674	4362	?a
?a  GNBR::H::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.025020921	0.616494845	0.964516129	299	485	310	?a
?g  GNBR::H::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.025020921	0.637526652	0.964516129	299	469	310	?a
?a  GNBR::I::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.056820084	0.665686275	0.994143485	679	1020	683	?a
?a  GNBR::V+::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.053640167	0.695227766	0.989197531	641	922	648	?a
?a  GNBR::E+::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.066025105	0.665822785	0.987484355	789	1185	799	?a
?a  GNBR::B::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.06209205	0.636363636	0.985391766	742	1166	753	?a
?g  GNBR::I::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.056569038	0.677354709	0.994117647	676	998	680	?a
?g  GNBR::V+::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.053556485	0.700218818	0.989180835	640	914	647	?a
?g  GNBR::E+::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.068451883	0.683946488	0.987922705	818	1196	828	?a
?a  GNBR::Q::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.090125523	0.657107993	0.989889706	1077	1639	1088	?a
?g  GNBR::B::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.062677824	0.666963491	0.985526316	749	1123	760	?a
?a  GNBR::Rg::Gene:Gene  ?h  ?h  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.079497908	0.678571429	0.992685475	950	1400	957	?a
?g  GNBR::Rg::Gene:Gene  ?a  ?g  GNBR::in_tax::Gene:Tax  ?b   => ?a  GNBR::in_tax::Gene:Tax  ?b	0.079665272	0.690856313	0.99270073	952	1378	959	?a
?h  GNBR::X::Gene:Disease  ?b  ?a  INTACT::DIRECT INTERACTION::Gene:Gene  ?h   => ?a  GNBR::X::Gene:Disease  ?b	0.057324841	0.07277628	0.372413793	54	742	145	?a
