Assuming rdf:type as type relation
Loading files... 
  Starting train_completed_TransE.txt
  Finished train_completed_TransE.txt, still running: 0
Loaded 4242902 facts in 36.40 s using 7727 MB
Using HeadCoverage as pruning metric with minimum threshold 0.01
Using recursivity limit 3
Lazy mining assistant that stops counting when the denominator gets too high
No minimum threshold on standard confidence
Filtering on PCA confidence with minimum threshold 0.1
Constants in the arguments of relations are disabled
Lossless (query refinement) heuristics enabled
MRT calls: 0
Starting the mining phase... Using 16 threads
Rule	Head Coverage	Std Confidence	PCA Confidence	Positive Examples	Body size	PCA Body size	Functional variable
?g  GNBR::H::Gene:Gene  ?a  ?g  Hetionet::GpMF::Gene:Molecular_Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular_Function  ?b	0.011636052	0.093007313	0.113323124	814	8752	7183	?a
?g  Hetionet::GpMF::Gene:Molecular_Function  ?b  ?g  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?a   => ?a  Hetionet::GpMF::Gene:Molecular_Function  ?b	0.010177972	0.106491176	0.115434501	712	6686	6168	?a
?g  Hetionet::GpMF::Gene:Molecular_Function  ?b  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  Hetionet::GpMF::Gene:Molecular_Function  ?b	0.076463441	0.158287219	0.177707641	5349	33793	30100	?a
?g  GNBR::V+::Gene:Gene  ?a  ?g  Hetionet::GpMF::Gene:Molecular_Function  ?b   => ?a  Hetionet::GpMF::Gene:Molecular_Function  ?b	0.047559145	0.094407083	0.104876588	3327	35241	31723	?a
?g  Hetionet::GpMF::Gene:Molecular_Function  ?b  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?a   => ?a  Hetionet::GpMF::Gene:Molecular_Function  ?b	0.022914731	0.089388279	0.102336568	1603	17933	15664	?a
?a  Hetionet::CuG::Compound:Gene  ?h  ?b  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?h   => ?a  Hetionet::CuG::Compound:Gene  ?b	0.012183416	0.063681976	0.167682927	165	2591	984	?b
?a  Hetionet::CuG::Compound:Gene  ?h  ?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::CuG::Compound:Gene  ?b	0.062984568	0.093234233	0.2489784	853	9149	3426	?b
?a  Hetionet::CuG::Compound:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::CuG::Compound:Gene  ?b	0.062246179	0.103005865	0.234557596	843	8184	3594	?b
?a  Hetionet::CuG::Compound:Gene  ?g  ?g  INTACT::PHOSPHORYLATION_REACTION::Gene:Gene  ?b   => ?a  Hetionet::CuG::Compound:Gene  ?b	0.011740382	0.05606488	0.147086031	159	2836	1081	?b
?h  GNBR::X::Gene:Disease  ?b  ?a  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  GNBR::X::Gene:Disease  ?b	0.05334728	0.068090788	0.389312977	51	749	131	?a
?g  GNBR::X::Gene:Disease  ?b  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?a   => ?a  GNBR::X::Gene:Disease  ?b	0.05334728	0.07275321	0.380597015	51	701	134	?a
?h  GNBR::X::Gene:Disease  ?b  ?a  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  GNBR::X::Gene:Disease  ?b	0.099372385	0.014071989	0.104625551	95	6751	908	?a
?g  GNBR::X::Gene:Disease  ?b  ?g  bioarx::HumGenHumGen:Gene:Gene  ?a   => ?a  GNBR::X::Gene:Disease  ?b	0.099372385	0.014404852	0.10428101	95	6595	911	?a
?h  GNBR::X::Gene:Disease  ?b  ?a  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?h   => ?a  GNBR::X::Gene:Disease  ?b	0.080543933	0.01282692	0.156186613	77	6003	493	?a
?g  GNBR::X::Gene:Disease  ?b  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?a   => ?a  GNBR::X::Gene:Disease  ?b	0.079497908	0.014632268	0.163090129	76	5194	466	?a
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.065512038	0.260261396	0.297965745	4819	18516	16173	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  INTACT::DIRECT_INTERACTION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.028820403	0.114818024	0.131816203	2120	18464	16083	?b
?b  GNBR::Rg::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.045664025	0.168303437	0.208841084	3359	19958	16084	?b
?b  GNBR::Rg::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.033646461	0.114652337	0.142914886	2475	21587	17318	?b
?b  GNBR::B::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.035617667	0.179133051	0.219081863	2620	14626	11959	?b
?b  GNBR::B::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.025557716	0.12200662	0.149681529	1880	15409	12560	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::INHIBITION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.056757161	0.107365119	0.147323476	4175	38886	28339	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::INHIBITION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.070881877	0.119930995	0.177389174	5214	43475	29393	?b
?b  GNBR::Q::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.047825555	0.164323415	0.20820264	3518	21409	16897	?b
?b  GNBR::Q::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.034108675	0.114341704	0.14591451	2509	21943	17195	?b
?b  GNBR::V+::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.033741622	0.164447095	0.204954583	2482	15093	12110	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  INTACT::COLOCALIZATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.022716459	0.17558054	0.20113144	1671	9517	8308	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  INTACT::COLOCALIZATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.017795239	0.125950159	0.14290393	1309	10393	9160	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.118816188	0.167780081	0.195477623	8740	52092	44711	?b
?b  GNBR::V+::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.025353798	0.11818009	0.147886766	1865	15781	12611	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  bioarx::HumGenHumGen:Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.09652116	0.138161863	0.160866413	7100	51389	44136	?b
?b  GNBR::I::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.016694082	0.151961391	0.213305541	1228	8081	5757	?b
?b  GNBR::H::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.012914803	0.175991108	0.230414747	950	5398	4123	?b
?b  GNBR::I::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.013091532	0.11401847	0.160982949	963	8446	5982	?b
?b  GNBR::E+::Gene:Gene  ?h  ?a  Hetionet::AdG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.025951957	0.144195181	0.204302226	1909	13239	9344	?b
?b  GNBR::E+::Gene:Gene  ?h  ?a  Hetionet::AuG::Anatomy:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.019848013	0.102341231	0.148103064	1460	14266	9858	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  Hetionet::GcG::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.127639038	0.111174263	0.144104736	9389	84453	65154	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  Hetionet::GcG::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.142157996	0.12333695	0.16047204	10457	84784	65164	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::PTMOD::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.030247828	0.107053503	0.157767851	2225	20784	14103	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::PTMOD::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.037289795	0.108857846	0.180841245	2743	25198	15168	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::ACTIVATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.131309561	0.121853987	0.169989968	9659	79267	56821	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::ACTIVATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.112739434	0.108806319	0.145445298	8293	76218	57018	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.156010821	0.116439051	0.139932448	11476	98558	82011	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  INTACT::ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.180236273	0.140116887	0.169158926	13258	94621	78376	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  Hetionet::GiG::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.281678653	0.151754849	0.17684764	20720	136536	117163	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  Hetionet::GiG::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.24301581	0.132025584	0.153745592	17876	135398	116270	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.297529874	0.122744047	0.147177297	21886	178306	148705	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.346606126	0.148983539	0.178651008	25496	171133	142714	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::GcG::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.148914477	0.12963467	0.163429117	10954	84499	67026	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::GcG::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.134110034	0.116871424	0.147366377	9865	84409	66942	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  Hetionet::Gr>G::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.251131745	0.132863914	0.15617893	18473	139037	118281	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.220679998	0.126060013	0.155207527	16233	128772	104589	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  Hetionet::Gr>G::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.249649941	0.128903645	0.151528154	18364	142463	121192	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::CATALYSIS::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.197542109	0.111642952	0.137393393	14531	130156	105762	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.313952066	0.14311565	0.169050582	23094	161366	136610	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.282045705	0.120369457	0.141895727	20747	172361	146213	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.045419323	0.16934462	0.211348684	3341	19729	15808	?b
?g  GNBR::Rg::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.032735627	0.112781603	0.142048136	2408	21351	16952	?b
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.350888403	0.129622748	0.163003802	25811	199124	158346	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.063364102	0.25732899	0.295336459	4661	18113	15782	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::DIRECT_INTERACTION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.027556111	0.109579414	0.126600462	2027	18498	16011	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.034638861	0.159649123	0.216629825	2548	15960	11762	?b
?g  GNBR::B::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.024891584	0.108279125	0.150155814	1831	16910	12194	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.020568523	0.110502483	0.142292862	1513	13692	10633	?b
?g  GNBR::E+::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.027528922	0.160523187	0.204215409	2025	12615	9916	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.032191846	0.166995769	0.20726477	2368	14180	11425	?b
?g  GNBR::V+::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.024266235	0.11903968	0.147973141	1785	14995	12063	?b
?g  GNBR::Q::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.047417719	0.161227697	0.207384506	3488	21634	16819	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::BINDING::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.299936106	0.111346626	0.139915529	22063	198147	157688	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.335648935	0.150221773	0.18038488	24690	164357	136874	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.025816012	0.18037614	0.204127701	1899	10528	9303	?b
?g  GNBR::Q::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.033714433	0.112379917	0.145480143	2480	22068	17047	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::COLOCALIZATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.019317827	0.122320737	0.137760543	1421	11617	10315	?b
?g  GNBR::H::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.012792452	0.176713615	0.229121013	941	5325	4107	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.01073833	0.64983165	0.784552846	193	297	246	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  INTACT::PHYSICAL_ASSOCIATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.28233119	0.119870248	0.144140142	20768	173254	144082	?b
?g  GNBR::I::Gene:Gene  ?b  ?a  Hetionet::AdG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.01647657	0.14878468	0.211002786	1212	8146	5744	?b
?g  GNBR::I::Gene:Gene  ?b  ?a  Hetionet::AuG::Anatomy:Gene  ?g   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.011949591	0.105244253	0.150979045	879	8352	5822	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.130711402	0.121699618	0.169807322	9615	79006	56623	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.070637176	0.120851262	0.178495362	5196	42995	29110	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::ACTIVATION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.112780217	0.109068917	0.145671642	8296	76062	56950	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::INHIBITION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.057491266	0.109590816	0.150129575	4229	38589	28169	?b
?b  DGIDB::OTHER::Gene:Compound  ?a  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.038502198	0.562601626	0.713402062	692	1230	970	?a
?b  DGIDB::OTHER::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.041061592	0.542647059	0.736526946	738	1360	1002	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::PTMOD::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.031185851	0.108833855	0.160790636	2294	21078	14267	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::PTMOD::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.037452929	0.108034979	0.180513694	2755	25501	15262	?b
?b  DGIDB::INHIBITOR::Gene:Compound  ?a  ?b  DGIDB::OTHER::Gene:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.013019529	0.350824588	0.692307692	234	667	338	?a
?b  DGIDB::INHIBITOR::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.012351861	0.4625	0.691588785	222	480	321	?a
?a  DRUGBANK::enzyme::Compound:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.043342792	0.577464789	0.728718428	779	1349	1069	?a
?a  DRUGBANK::target::Compound:Gene  ?b  ?a  Hetionet::CbG::Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.071440494	0.563899868	0.716118238	1284	2277	1793	?a
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.244810288	0.126573559	0.156536857	18008	142273	115040	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::REACTION::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.219388518	0.112517169	0.13890993	16138	143427	116176	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.381666417	0.140150059	0.166790435	28075	200321	168325	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.096575538	0.13832853	0.161128626	7104	51356	44089	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  bioarx::HumGenHumGen:Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.119441537	0.168727915	0.1965724	8786	52072	44696	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::GiG::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.338503786	0.122673393	0.145731643	24900	202978	170862	?b
?b  DGIDB::OTHER::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.0519112	0.087969074	0.120698577	933	10606	7730	?a
?b  DGIDB::OTHER::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.04968564	0.093127542	0.129326575	893	9589	6905	?a
?a  Hetionet::AdG::Anatomy:Gene  ?h  ?b  STRING::OTHER::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.637896111	0.138870638	0.171540438	46923	337890	273539	?b
?a  Hetionet::AuG::Anatomy:Gene  ?h  ?b  STRING::OTHER::Gene:Gene  ?h   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.523294226	0.116078079	0.142560331	38493	331613	270012	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.21963322	0.125449392	0.154777644	16156	128785	104382	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::CATALYSIS::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.197460542	0.111626013	0.137555164	14525	130122	105594	?b
?b  DGIDB::ANTAGONIST::Gene:Compound  ?h  ?h  Hetionet::CrC::Compound:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.016580426	0.195026178	0.254918734	298	1528	1169	?a
?b  DGIDB::ANTAGONIST::Gene:Compound  ?h  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.015300729	0.182602922	0.239130435	275	1506	1150	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::OTHER::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.522696067	0.116280969	0.142799311	38449	330656	269252	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.245109368	0.12667121	0.15686991	18030	142337	114936	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  STRING::OTHER::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.637896111	0.138963585	0.171395071	46923	337664	273771	?b
?h  DRUGBANK::enzyme::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.027875146	0.10994075	0.149062779	501	4557	3361	?a
?h  DRUGBANK::target::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.062204418	0.116994558	0.163187856	1118	9556	6851	?a
?h  Hetionet::CbG::Compound:Gene  ?b  ?a  Hetionet::CrC::Compound:Compound  ?h   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.107160741	0.115074386	0.155875688	1926	16737	12356	?a
?a  Hetionet::CrC::Compound:Compound  ?h  ?h  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.102987815	0.125841322	0.16992564	1851	14709	10893	?a
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  STRING::REACTION::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.220081839	0.11263245	0.139065225	16189	143733	116413	?b
?a  Hetionet::AdG::Anatomy:Gene  ?g  ?g  Hetionet::Gr>G::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.281556302	0.148075328	0.167491549	20711	139868	123654	?b
?a  Hetionet::AuG::Anatomy:Gene  ?g  ?g  Hetionet::Gr>G::Gene:Gene  ?b   => ?a  Hetionet::AdG::Anatomy:Gene  ?b	0.274024932	0.134897106	0.152974569	20157	149425	131767	?b
?g  DRUGBANK::target::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.063428476	0.117404737	0.167474658	1140	9710	6807	?a
?g  Hetionet::CbG::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.110721638	0.118023842	0.164898906	1990	16861	12068	?a
?g  Hetionet::CrC::Compound:Compound  ?a  ?g  bioarx::DrugHumGen:Compound:Gene  ?b   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.105602849	0.127280043	0.175027665	1898	14912	10844	?a
?g  DRUGBANK::enzyme::Compound:Gene  ?b  ?g  Hetionet::CrC::Compound:Compound  ?a   => ?a  bioarx::DrugHumGen:Compound:Gene  ?b	0.029822512	0.106391425	0.148066298	536	5038	3620	?a
?a  Hetionet::CrC::Compound:Compound  ?h  ?h  bioarx::DrugVirGen:Compound:Gene  ?b   => ?a  bioarx::DrugVirGen:Compound:Gene  ?b	0.022296544	0.072992701	0.357142857	20	274	56	?a
?g  Hetionet::CrC::Compound:Compound  ?a  ?g  bioarx::DrugVirGen:Compound:Gene  ?b   => ?a  bioarx::DrugVirGen:Compound:Gene  ?b	0.022296544	0.081632653	0.4	20	245	50	?a
?b  DGIDB::AGONIST::Gene:Compound  ?a  ?a  DRUGBANK::target::Compound:Gene  ?b   => ?a  GNBR::A+::Compound:Gene  ?b	0.016920474	0.05899705	0.256410256	20	339	78	?a
